geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_country,geolocation_city_state
37044,VARGINHA,MG,BR,VARGINHA - MG
37045,VARGINHA,MG,BR,VARGINHA - MG
37048,VARGINHA,MG,BR,VARGINHA - MG
37056,VARGINHA,MG,BR,VARGINHA - MG
37060,VARGINHA,MG,BR,VARGINHA - MG
37062,VARGINHA,MG,BR,VARGINHA - MG
37064,VARGINHA,MG,BR,VARGINHA - MG
37066,VARGINHA,MG,BR,VARGINHA - MG
37068,VARGINHA,MG,BR,VARGINHA - MG
37070,VARGINHA,MG,BR,VARGINHA - MG
37072,VARGINHA,MG,BR,VARGINHA - MG
37074,VARGINHA,MG,BR,VARGINHA - MG
37077,VARGINHA,MG,BR,VARGINHA - MG
37110,ELOI MENDES,MG,BR,ELOI MENDES - MG
37115,MONTE BELO,MG,BR,MONTE BELO - MG
37120,PARAGUACU,MG,BR,PARAGUACU - MG
37130,ALFENAS,MG,BR,ALFENAS - MG
37131,ALFENAS,MG,BR,ALFENAS - MG
37132,ALFENAS,MG,BR,ALFENAS - MG
37133,ALFENAS,MG,BR,ALFENAS - MG
37134,DIVISA NOVA,MG,BR,DIVISA NOVA - MG
37135,ALFENAS,MG,BR,ALFENAS - MG
37136,ALFENAS,MG,BR,ALFENAS - MG
37137,ALFENAS,MG,BR,ALFENAS - MG
37138,FAMA,MG,BR,FAMA - MG
37140,AREADO,MG,BR,AREADO - MG
37142,DIVISA NOVA,MG,BR,DIVISA NOVA - MG
37143,SERRANIA,MG,BR,SERRANIA - MG
37144,FAMA,MG,BR,FAMA - MG
37145,ALTEROSA,MG,BR,ALTEROSA - MG
37147,DIVINO ESPIRITO SANTO,MG,BR,DIVINO ESPIRITO SANTO - MG
37148,CONCEICAO DA APARECIDA,MG,BR,CONCEICAO DA APARECIDA - MG
37150,CARMO DO RIO CLARO,MG,BR,CARMO DO RIO CLARO - MG
37160,CAMPOS GERAIS,MG,BR,CAMPOS GERAIS - MG
37163,CORREGO DO OURO,MG,BR,CORREGO DO OURO - MG
37165,CAMPO DO MEIO,MG,BR,CAMPO DO MEIO - MG
37170,BOA ESPERANCA,MG,BR,BOA ESPERANCA - MG
37175,ILICINEA,MG,BR,ILICINEA - MG
37177,GUAPE,MG,BR,GUAPE - MG
37190,TRES PONTAS,MG,BR,TRES PONTAS - MG
37195,SANTANA DA VARGEM,MG,BR,SANTANA DA VARGEM - MG
37200,LAVRAS,MG,BR,LAVRAS - MG
37205,IJACI,MG,BR,IJACI - MG
37210,ITUMIRIM,MG,BR,ITUMIRIM - MG
37212,MACUCO DE MINAS,MG,BR,MACUCO DE MINAS - MG
37215,INGAI,MG,BR,INGAI - MG
37218,IJACI,MG,BR,IJACI - MG
37220,BOM SUCESSO,MG,BR,BOM SUCESSO - MG
37223,IBITURUNA,MG,BR,IBITURUNA - MG
37225,CARMO DA CACHOEIRA,MG,BR,CARMO DA CACHOEIRA - MG
37235,COQUEIRAL,MG,BR,COQUEIRAL - MG
37240,LUMINARIAS,MG,BR,LUMINARIAS - MG
37245,CARRANCAS,MG,BR,CARRANCAS - MG
37250,NEPOMUCENO,MG,BR,NEPOMUCENO - MG
37260,PERDOES,MG,BR,PERDOES - MG
37262,SANTO ANTONIO DO AMPARO,MG,BR,SANTO ANTONIO DO AMPARO - MG
37264,RIBEIRAO VERMELHO,MG,BR,RIBEIRAO VERMELHO - MG
37267,CANA VERDE,MG,BR,CANA VERDE - MG
37270,CAMPO BELO,MG,BR,CAMPO BELO - MG
37273,AGUANIL,MG,BR,AGUANIL - MG
37275,CRISTAIS,MG,BR,CRISTAIS - MG
37278,SANTANA DO JACARE,MG,BR,SANTANA DO JACARE - MG
37280,CANDEIAS,MG,BR,CANDEIAS - MG
37300,ANDRELANDIA,MG,BR,ANDRELANDIA - MG
37305,MADRE DE DEUS DE MINAS,MG,BR,MADRE DE DEUS DE MINAS - MG
37310,BOM JARDIM DE MINAS,MG,BR,BOM JARDIM DE MINAS - MG
37315,TABUAO,MG,BR,TABUAO - MG
37330,PASSA VINTE,MG,BR,PASSA VINTE - MG
37340,BOCAINA DE MINAS,MG,BR,BOCAINA DE MINAS - MG
37350,LIBERDADE,MG,BR,LIBERDADE - MG
37360,ARANTINA,MG,BR,ARANTINA - MG
37370,SAO VICENTE DE MINAS,MG,BR,SAO VICENTE DE MINAS - MG
37400,CAMPANHA,MG,BR,CAMPANHA - MG
37405,MONSENHOR PAULO,MG,BR,MONSENHOR PAULO - MG
37407,SÃO BENTO ABADE,MG,BR,SÃO BENTO ABADE - MG
37408,SAO THOME DAS LETRAS,MG,BR,SAO THOME DAS LETRAS - MG
37410,TRES CORACOES,MG,BR,TRES CORACOES - MG
37411,TRES CORACOES,MG,BR,TRES CORACOES - MG
37412,TRES CORACOES,MG,BR,TRES CORACOES - MG
37413,TRÊS CORAÇÕES,MG,BR,TRÊS CORAÇÕES - MG
37414,TRÊS CORAÇÕES,MG,BR,TRÊS CORAÇÕES - MG
37415,TRÊS CORAÇÕES,MG,BR,TRÊS CORAÇÕES - MG
37416,TRÊS CORAÇÕES,MG,BR,TRÊS CORAÇÕES - MG
37417,TRÊS CORAÇÕES,MG,BR,TRÊS CORAÇÕES - MG
37418,TRES CORACOES,MG,BR,TRES CORACOES - MG
37420,CAMBUQUIRA,MG,BR,CAMBUQUIRA - MG
37430,CONCEIÇÃO DO RIO VERDE,MG,BR,CONCEIÇÃO DO RIO VERDE - MG
37440,CAXAMBU,MG,BR,CAXAMBU - MG
37443,BAEPENDI,MG,BR,BAEPENDI - MG
37445,CRUZILIA,MG,BR,CRUZILIA - MG
37447,MINDURI,MG,BR,MINDURI - MG
37450,AIURUOCA,MG,BR,AIURUOCA - MG
37452,SERRANOS,MG,BR,SERRANOS - MG
37454,SERITINGA,MG,BR,SERITINGA - MG
37456,CARVALHOS,MG,BR,CARVALHOS - MG
37458,ALAGOA,MG,BR,ALAGOA - MG
37460,PASSA QUATRO,MG,BR,PASSA QUATRO - MG
37464,ITANHANDU,MG,BR,ITANHANDU - MG
37465,VIRGINIA,MG,BR,VIRGINIA - MG
37466,ITAMONTE,MG,BR,ITAMONTE - MG
37467,SAO SEBASTIAO DO RIO VERDE,MG,BR,SAO SEBASTIAO DO RIO VERDE - MG
37468,POUSO ALTO,MG,BR,POUSO ALTO - MG
37469,SANTANA DO CAPIVARI,MG,BR,SANTANA DO CAPIVARI - MG
37470,SÃO LOURENÇO,MG,BR,SÃO LOURENÇO - MG
37472,CARMO DE MINAS,MG,BR,CARMO DE MINAS - MG
37474,DOM VICOSO,MG,BR,DOM VICOSO - MG
37476,CRISTINA,MG,BR,CRISTINA - MG
37478,SOLEDADE DE MINAS,MG,BR,SOLEDADE DE MINAS - MG
37480,LAMBARI,MG,BR,LAMBARI - MG
37484,HELIODORA,MG,BR,HELIODORA - MG
37485,JESUANIA,MG,BR,JESUANIA - MG
37488,OLIMPIO NORONHA,MG,BR,OLIMPIO NORONHA - MG
37490,SAO GONCALO DO SAPUCAI,MG,BR,SAO GONCALO DO SAPUCAI - MG
37496,TURVOLANDIA,MG,BR,TURVOLANDIA - MG
37498,CORDISLANDIA,MG,BR,CORDISLANDIA - MG
37500,ITAJUBÁ,MG,BR,ITAJUBÁ - MG
37501,ITAJUBA,MG,BR,ITAJUBA - MG
37502,ITAJUBA,MG,BR,ITAJUBA - MG
37503,ITAJUBA,MG,BR,ITAJUBA - MG
37504,ITAJUBA,MG,BR,ITAJUBA - MG
37505,ITAJUBA,MG,BR,ITAJUBA - MG
37508,PIRANGUINHO,MG,BR,PIRANGUINHO - MG
37510,SAO JOSE DO ALEGRE,MG,BR,SAO JOSE DO ALEGRE - MG
37511,PIRANGUCU,MG,BR,PIRANGUCU - MG
37512,WENCESLAU BRAZ,MG,BR,WENCESLAU BRAZ - MG
37514,DELFIM MOREIRA,MG,BR,DELFIM MOREIRA - MG
37516,MARMELOPOLIS,MG,BR,MARMELOPOLIS - MG
37517,MARIA DA FE,MG,BR,MARIA DA FE - MG
37520,PEDRALVA,MG,BR,PEDRALVA - MG
37524,NATERCIA,MG,BR,NATERCIA - MG
37527,CONCEICAO DAS PEDRAS,MG,BR,CONCEICAO DAS PEDRAS - MG
37530,BRASÓPOLIS,MG,BR,BRASÓPOLIS - MG
37535,LUMINOSA,MG,BR,LUMINOSA - MG
37540,SANTA RITA DO SAPUCAI,MG,BR,SANTA RITA DO SAPUCAI - MG
37542,ESTIVA,MG,BR,ESTIVA - MG
37545,CACHOEIRA DE MINAS,MG,BR,CACHOEIRA DE MINAS - MG
37546,ITAIM,MG,BR,ITAIM - MG
37548,CONCEICAO DOS OUROS,MG,BR,CONCEICAO DOS OUROS - MG
37550,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37551,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37552,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37553,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37554,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37555,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37556,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37557,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37558,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37559,IPUIUNA,MG,BR,IPUIUNA - MG
37560,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37561,POUSO ALEGRE,MG,BR,POUSO ALEGRE - MG
37563,TOCOS DO MOJI,MG,BR,TOCOS DO MOJI - MG
37564,BORDA DA MATA,MG,BR,BORDA DA MATA - MG
37566,ESPIRITO SANTO DO DOURADO,MG,BR,ESPIRITO SANTO DO DOURADO - MG
37567,SAO SEBASTIAO DA BELA VISTA,MG,BR,SAO SEBASTIAO DA BELA VISTA - MG
37568,SAO JOAO DA MATA,MG,BR,SAO JOAO DA MATA - MG
37570,OURO FINO,MG,BR,OURO FINO - MG
37572,CRISOLIA,MG,BR,CRISOLIA - MG
37576,INCONFIDENTES,MG,BR,INCONFIDENTES - MG
37578,BUENO BRANDAO,MG,BR,BUENO BRANDAO - MG
37580,MONTE SIAO,MG,BR,MONTE SIAO - MG
37582,CAREACU,MG,BR,CAREACU - MG
37584,CONGONHAL,MG,BR,CONGONHAL - MG
37586,SENADOR JOSE BENTO,MG,BR,SENADOR JOSE BENTO - MG
37588,IPUIUNA,MG,BR,IPUIUNA - MG
37589,SILVIANOPOLIS,MG,BR,SILVIANOPOLIS - MG
37590,JACUTINGA,MG,BR,JACUTINGA - MG
37596,ALBERTINA,MG,BR,ALBERTINA - MG
37600,CAMBUI,MG,BR,CAMBUI - MG
37605,CORREGO DO BOM JESUS,MG,BR,CORREGO DO BOM JESUS - MG
37610,BOM REPOUSO,MG,BR,BOM REPOUSO - MG
37615,SENADOR AMARAL,MG,BR,SENADOR AMARAL - MG
37620,MUNHOZ,MG,BR,MUNHOZ - MG
37630,TOLEDO,MG,BR,TOLEDO - MG
37640,EXTREMA,MG,BR,EXTREMA - MG
37650,CAMANDUCAIA,MG,BR,CAMANDUCAIA - MG
37652,SAO MATEUS DE MINAS,MG,BR,SAO MATEUS DE MINAS - MG
37653,MONTE VERDE,MG,BR,MONTE VERDE - MG
37655,ITAPEVA,MG,BR,ITAPEVA - MG
37660,PARAISOPOLIS,MG,BR,PARAISOPOLIS - MG
37670,CONSOLACAO,MG,BR,CONSOLACAO - MG
37680,GONÇALVES,MG,BR,GONÇALVES - MG
37690,SAPUCAI-MIRIM,MG,BR,SAPUCAI-MIRIM - MG
37701,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37702,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37703,POÇOS DE CALDAS,MG,BR,POÇOS DE CALDAS - MG
37704,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37705,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37706,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37709,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37710,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37713,POÇOS DE CALDAS,MG,BR,POÇOS DE CALDAS - MG
37714,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37716,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37718,POCOS DE CALDAS,MG,BR,POCOS DE CALDAS - MG
37720,BOTELHOS,MG,BR,BOTELHOS - MG
37723,SÃO GONÇALO DE BOTELHOS,MG,BR,SÃO GONÇALO DE BOTELHOS - MG
37725,PALMEIRAL,MG,BR,PALMEIRAL - MG
37730,CAMPESTRE,MG,BR,CAMPESTRE - MG
37740,BANDEIRA DO SUL,MG,BR,BANDEIRA DO SUL - MG
37750,MACHADO,MG,BR,MACHADO - MG
37757,POCO FUNDO,MG,BR,POCO FUNDO - MG
37760,CARVALHOPOLIS,MG,BR,CARVALHOPOLIS - MG
37775,SANTA RITA DE CALDAS,MG,BR,SANTA RITA DE CALDAS - MG
37780,CALDAS,MG,BR,CALDAS - MG
37785,SANTANA DE CALDAS,MG,BR,SANTANA DE CALDAS - MG
37790,IBITIÚRA DE MINAS,MG,BR,IBITIÚRA DE MINAS - MG
37795,ANDRADAS,MG,BR,ANDRADAS - MG
37800,GUAXUPÉ,MG,BR,GUAXUPÉ - MG
37805,JURUAIA,MG,BR,JURUAIA - MG
37810,GUARANESIA,MG,BR,GUARANESIA - MG
37815,SANTA CRUZ DO PRATA,MG,BR,SANTA CRUZ DO PRATA - MG
37820,ARCEBURGO,MG,BR,ARCEBURGO - MG
37855,SAO PEDRO DA UNIAO,MG,BR,SAO PEDRO DA UNIAO - MG
37860,NOVA RESENDE,MG,BR,NOVA RESENDE - MG
37865,PETUNIA,MG,BR,PETUNIA - MG
37880,CABO VERDE,MG,BR,CABO VERDE - MG
37890,MUZAMBINHO,MG,BR,MUZAMBINHO - MG
37900,PASSOS,MG,BR,PASSOS - MG
37901,PASSOS,MG,BR,PASSOS - MG
37902,PASSOS,MG,BR,PASSOS - MG
37903,PASSOS,MG,BR,PASSOS - MG
37904,PASSOS,MG,BR,PASSOS - MG
37905,FORTALEZA DE MINAS,MG,BR,FORTALEZA DE MINAS - MG
37910,DELFINOPOLIS,MG,BR,DELFINOPOLIS - MG
37920,SAO JOAO BATISTA DO GLORIA,MG,BR,SAO JOAO BATISTA DO GLORIA - MG
37922,VARGEM BONITA,MG,BR,VARGEM BONITA - MG
37925,PIUMHII,MG,BR,PIUMHII - MG
37926,DORESOPOLIS,MG,BR,DORESOPOLIS - MG
37927,SÃO JOSÉ DO BARREIRO,MG,BR,SÃO JOSÉ DO BARREIRO - MG
37928,SAO ROQUE DE MINAS,MG,BR,SAO ROQUE DE MINAS - MG
37930,CAPITOLIO,MG,BR,CAPITOLIO - MG
37940,ALPINOPOLIS,MG,BR,ALPINOPOLIS - MG
37945,SAO JOSE DA BARRA,MG,BR,SAO JOSE DA BARRA - MG
37948,BOM JESUS DA PENHA,MG,BR,BOM JESUS DA PENHA - MG
37950,SAO SEBASTIAO DO PARAISO,MG,BR,SAO SEBASTIAO DO PARAISO - MG
37952,GUARDINHA,MG,BR,GUARDINHA - MG
37955,ITAMOGI,MG,BR,ITAMOGI - MG
37958,MONTE SANTO DE MINAS,MG,BR,MONTE SANTO DE MINAS - MG
37960,SÃO TOMÁS DE AQUINO,MG,BR,SÃO TOMÁS DE AQUINO - MG
37965,JACUI,MG,BR,JACUI - MG
37968,MONTE SANTO DE MINAS,MG,BR,MONTE SANTO DE MINAS - MG
37970,PRATAPOLIS,MG,BR,PRATAPOLIS - MG
37973,ITAMOGI,MG,BR,ITAMOGI - MG
37975,ITAU DE MINAS,MG,BR,ITAU DE MINAS - MG
37980,CÁSSIA,MG,BR,CÁSSIA - MG
37990,IBIRACI,MG,BR,IBIRACI - MG
37993,CAPETINGA,MG,BR,CAPETINGA - MG
37997,CLARAVAL,MG,BR,CLARAVAL - MG
38010,UBERABA,MG,BR,UBERABA - MG
38015,UBERABA,MG,BR,UBERABA - MG
38017,UBERABA,MG,BR,UBERABA - MG
38020,UBERABA,MG,BR,UBERABA - MG
38022,UBERABA,MG,BR,UBERABA - MG
38025,UBERABA,MG,BR,UBERABA - MG
38026,UBERABA,MG,BR,UBERABA - MG
38030,UBERABA,MG,BR,UBERABA - MG
38031,UBERABA,MG,BR,UBERABA - MG
38035,UBERABA,MG,BR,UBERABA - MG
38036,UBERABA,MG,BR,UBERABA - MG
38037,UBERABA,MG,BR,UBERABA - MG
38038,UBERABA,MG,BR,UBERABA - MG
38040,UBERABA,MG,BR,UBERABA - MG
38041,UBERABA,MG,BR,UBERABA - MG
38045,UBERABA,MG,BR,UBERABA - MG
38046,UBERABA,MG,BR,UBERABA - MG
38048,UBERABA,MG,BR,UBERABA - MG
38050,UBERABA,MG,BR,UBERABA - MG
38051,UBERABA,MG,BR,UBERABA - MG
38055,UBERABA,MG,BR,UBERABA - MG
38056,UBERABA,MG,BR,UBERABA - MG
38057,UBERABA,MG,BR,UBERABA - MG
38060,UBERABA,MG,BR,UBERABA - MG
38061,UBERABA,MG,BR,UBERABA - MG
38064,UBERABA,MG,BR,UBERABA - MG
38065,UBERABA,MG,BR,UBERABA - MG
38066,UBERABA,MG,BR,UBERABA - MG
38067,UBERABA,MG,BR,UBERABA - MG
38070,UBERABA,MG,BR,UBERABA - MG
38071,UBERABA,MG,BR,UBERABA - MG
38072,UBERABA,MG,BR,UBERABA - MG
38073,UBERABA,MG,BR,UBERABA - MG
38080,UBERABA,MG,BR,UBERABA - MG
38081,UBERABA,MG,BR,UBERABA - MG
38082,UBERABA,MG,BR,UBERABA - MG
38106,UBERABA,MG,BR,UBERABA - MG
38108,DELTA,MG,BR,DELTA - MG
38110,AGUA COMPRIDA,MG,BR,AGUA COMPRIDA - MG
38120,CONCEICAO DAS ALAGOAS,MG,BR,CONCEICAO DAS ALAGOAS - MG
38130,CAMPO FLORIDO,MG,BR,CAMPO FLORIDO - MG
38140,PRATA,MG,BR,PRATA - MG
38150,VERÍSSIMO,MG,BR,VERÍSSIMO - MG
38160,NOVA PONTE,MG,BR,NOVA PONTE - MG
38170,PERDIZES,MG,BR,PERDIZES - MG
38175,SANTA JULIANA,MG,BR,SANTA JULIANA - MG
38178,PEDRINOPOLIS,MG,BR,PEDRINOPOLIS - MG
38180,ARAXÁ,MG,BR,ARAXÁ - MG
38181,ARAXA,MG,BR,ARAXA - MG
38182,ARAXA,MG,BR,ARAXA - MG
38183,ARAXA,MG,BR,ARAXA - MG
38184,ARAXA,MG,BR,ARAXA - MG
38185,TAPIRA,MG,BR,TAPIRA - MG
38190,SACRAMENTO,MG,BR,SACRAMENTO - MG
38195,CONQUISTA,MG,BR,CONQUISTA - MG
38198,GUAXIMA,MG,BR,GUAXIMA - MG
38200,FRUTAL,MG,BR,FRUTAL - MG
38205,APARECIDA DE MINAS,MG,BR,APARECIDA DE MINAS - MG
38210,PIRAJUBA,MG,BR,PIRAJUBA - MG
38220,PLANURA,MG,BR,PLANURA - MG
38230,FRONTEIRA,MG,BR,FRONTEIRA - MG
38240,ITAPAGIPE,MG,BR,ITAPAGIPE - MG
38250,COMENDADOR GOMES,MG,BR,COMENDADOR GOMES - MG
38260,SÃO FRANCISCO DE SALES,MG,BR,SÃO FRANCISCO DE SALES - MG
38270,CAMPINA VERDE,MG,BR,CAMPINA VERDE - MG
38272,HONORÓPOLIS,MG,BR,HONORÓPOLIS - MG
38280,ITURAMA,MG,BR,ITURAMA - MG
38282,ALEXANDRITA,MG,BR,ALEXANDRITA - MG
38288,UNIAO DE MINAS,MG,BR,UNIAO DE MINAS - MG
38290,CARNEIRINHO,MG,BR,CARNEIRINHO - MG
38292,SAO SEBASTIAO DO PONTAL,MG,BR,SAO SEBASTIAO DO PONTAL - MG
38294,ESTRELA DA BARRA,MG,BR,ESTRELA DA BARRA - MG
38295,LIMEIRA DO OESTE,MG,BR,LIMEIRA DO OESTE - MG
38300,ITUIUTABA,MG,BR,ITUIUTABA - MG
38301,ITUIUTABA,MG,BR,ITUIUTABA - MG
38302,ITUIUTABA,MG,BR,ITUIUTABA - MG
38303,ITUIUTABA,MG,BR,ITUIUTABA - MG
38304,ITUIUTABA,MG,BR,ITUIUTABA - MG
38305,ITUIUTABA,MG,BR,ITUIUTABA - MG
38307,ITUIUTABA,MG,BR,ITUIUTABA - MG
38308,ITUIUTABA,MG,BR,ITUIUTABA - MG
38310,GURINHATA,MG,BR,GURINHATA - MG
38320,SANTA VITORIA,MG,BR,SANTA VITORIA - MG
38325,CHAVESLANDIA,MG,BR,CHAVESLANDIA - MG
38328,PERDILANDIA,MG,BR,PERDILANDIA - MG
38350,IPIAÇU,MG,BR,IPIAÇU - MG
38360,CAPINOPOLIS,MG,BR,CAPINOPOLIS - MG
38370,CACHOEIRA DOURADA,MG,BR,CACHOEIRA DOURADA - MG
38380,CANÁPOLIS,MG,BR,CANÁPOLIS - MG
38390,CENTRALINA,MG,BR,CENTRALINA - MG
38400,UBERLANDIA,MG,BR,UBERLANDIA - MG
38401,UBERLANDIA,MG,BR,UBERLANDIA - MG
38402,UBERLANDIA,MG,BR,UBERLANDIA - MG
38405,UBERLANDIA,MG,BR,UBERLANDIA - MG
38406,UBERLANDIA,MG,BR,UBERLANDIA - MG
38407,UBERLANDIA,MG,BR,UBERLANDIA - MG
38408,UBERLANDIA,MG,BR,UBERLANDIA - MG
38409,UBERLANDIA,MG,BR,UBERLANDIA - MG
38410,UBERLANDIA,MG,BR,UBERLANDIA - MG
38411,UBERLANDIA,MG,BR,UBERLANDIA - MG
38412,UBERLÂNDIA,MG,BR,UBERLÂNDIA - MG
38413,UBERLANDIA,MG,BR,UBERLANDIA - MG
38414,UBERLANDIA,MG,BR,UBERLANDIA - MG
38415,UBERLANDIA,MG,BR,UBERLANDIA - MG
38420,MONTE ALEGRE DE MINAS,MG,BR,MONTE ALEGRE DE MINAS - MG
38421,UBERLANDIA,MG,BR,UBERLANDIA - MG
38425,UBERLÂNDIA,MG,BR,UBERLÂNDIA - MG
38430,TUPACIGUARA,MG,BR,TUPACIGUARA - MG
38433,UBERLANDIA,MG,BR,UBERLANDIA - MG
38435,ARAPORA,MG,BR,ARAPORA - MG
38439,TAPUIRAMA,MG,BR,TAPUIRAMA - MG
38440,ARAGUARI,MG,BR,ARAGUARI - MG
38441,ARAGUARI,MG,BR,ARAGUARI - MG
38442,ARAGUARI,MG,BR,ARAGUARI - MG
38443,ARAGUARI,MG,BR,ARAGUARI - MG
38444,ARAGUARI,MG,BR,ARAGUARI - MG
38445,ARAGUARI,MG,BR,ARAGUARI - MG
38446,ARAGUARI,MG,BR,ARAGUARI - MG
38447,ARAGUARI,MG,BR,ARAGUARI - MG
38455,AMANHECE,MG,BR,AMANHECE - MG
38460,CASCALHO RICO,MG,BR,CASCALHO RICO - MG
38465,ARAPORA,MG,BR,ARAPORA - MG
38470,GRUPIARA,MG,BR,GRUPIARA - MG
38475,MONTE ALEGRE DE MINAS,MG,BR,MONTE ALEGRE DE MINAS - MG
38480,TUPACIGUARA,MG,BR,TUPACIGUARA - MG
38490,INDIANÓPOLIS,MG,BR,INDIANÓPOLIS - MG
38500,MONTE CARMELO,MG,BR,MONTE CARMELO - MG
38510,IRAI DE MINAS,MG,BR,IRAI DE MINAS - MG
38520,ROMARIA,MG,BR,ROMARIA - MG
38525,ESTRELA DO SUL,MG,BR,ESTRELA DO SUL - MG
38530,DOURADOQUARA,MG,BR,DOURADOQUARA - MG
38540,ABADIA DOS DOURADOS,MG,BR,ABADIA DOS DOURADOS - MG
38550,COROMANDEL,MG,BR,COROMANDEL - MG
38570,GUARDA-MOR,MG,BR,GUARDA-MOR - MG
38600,PARACATU,MG,BR,PARACATU - MG
38602,PARACATU,MG,BR,PARACATU - MG
38603,PARACATU,MG,BR,PARACATU - MG
38606,PARACATU,MG,BR,PARACATU - MG
38607,PARACATU,MG,BR,PARACATU - MG
38610,UNAI,MG,BR,UNAI - MG
38625,CABECEIRA GRANDE,MG,BR,CABECEIRA GRANDE - MG
38630,URUANA DE MINAS,MG,BR,URUANA DE MINAS - MG
38640,RIACHINHO,MG,BR,RIACHINHO - MG
38649,URUCUIA,MG,BR,URUCUIA - MG
38650,BONFINOPOLIS DE MINAS,MG,BR,BONFINOPOLIS DE MINAS - MG
38654,DOM BOSCO,MG,BR,DOM BOSCO - MG
38658,NATALANDIA,MG,BR,NATALANDIA - MG
38660,BURITIS,MG,BR,BURITIS - MG
38665,SERRA BONITA,MG,BR,SERRA BONITA - MG
38680,ARINOS,MG,BR,ARINOS - MG
38689,CHAPADA GAUCHA,MG,BR,CHAPADA GAUCHA - MG
38690,FORMOSO,MG,BR,FORMOSO - MG
38700,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38701,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38702,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38703,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38705,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38706,PATOS DE MINAS,MG,BR,PATOS DE MINAS - MG
38711,SANTANA DE PATOS,MG,BR,SANTANA DE PATOS - MG
38717,PILAR,MG,BR,PILAR - MG
38720,LAGOA FORMOSA,MG,BR,LAGOA FORMOSA - MG
38730,GUIMARÂNIA,MG,BR,GUIMARÂNIA - MG
38735,CRUZEIRO DA FORTALEZA,MG,BR,CRUZEIRO DA FORTALEZA - MG
38738,CRUZEIRO DA FORTALEZA,MG,BR,CRUZEIRO DA FORTALEZA - MG
38740,PATROCINIO,MG,BR,PATROCINIO - MG
38741,PATROCINIO,MG,BR,PATROCINIO - MG
38742,PATROCINIO,MG,BR,PATROCINIO - MG
38743,PATROCÍNIO,MG,BR,PATROCÍNIO - MG
38744,PATROCINIO,MG,BR,PATROCINIO - MG
38745,PATROCINIO,MG,BR,PATROCINIO - MG
38747,PATROCINIO,MG,BR,PATROCINIO - MG
38748,PATROCINIO,MG,BR,PATROCINIO - MG
38749,SAO JOAO DA SERRA NEGRA,MG,BR,SAO JOAO DA SERRA NEGRA - MG
38750,PRESIDENTE OLEGARIO,MG,BR,PRESIDENTE OLEGARIO - MG
38755,LAGOA GRANDE,MG,BR,LAGOA GRANDE - MG
38760,SERRA DO SALITRE,MG,BR,SERRA DO SALITRE - MG
38770,JOAO PINHEIRO,MG,BR,JOAO PINHEIRO - MG
38772,OLHOS D'AGUA DO OESTE,MG,BR,OLHOS D'AGUA DO OESTE - MG
38773,CANABRAVA,MG,BR,CANABRAVA - MG
38775,JOAO PINHEIRO,MG,BR,JOAO PINHEIRO - MG
38776,LUIZLANDIA DO OESTE,MG,BR,LUIZLANDIA DO OESTE - MG
38779,BRASILANDIA DE MINAS,MG,BR,BRASILANDIA DE MINAS - MG
38780,VAZANTE,MG,BR,VAZANTE - MG
38785,LAGAMAR,MG,BR,LAGAMAR - MG
38790,SAO GONCALO DO ABAETE,MG,BR,SAO GONCALO DO ABAETE - MG
38794,VARJÃO DE MINAS,MG,BR,VARJÃO DE MINAS - MG
38800,SAO GOTARDO,MG,BR,SAO GOTARDO - MG
38803,GUARDA DOS FERREIROS,MG,BR,GUARDA DOS FERREIROS - MG
38805,SANTA ROSA DA SERRA,MG,BR,SANTA ROSA DA SERRA - MG
38810,RIO PARANAIBA,MG,BR,RIO PARANAIBA - MG
38819,RIO PARANAIBA,MG,BR,RIO PARANAIBA - MG
38840,CARMO DO PARANAIBA,MG,BR,CARMO DO PARANAIBA - MG
38845,QUINTINOS,MG,BR,QUINTINOS - MG
38860,ARAPUA,MG,BR,ARAPUA - MG
